"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
4203,"GE-TB","TB","Tbilisi","AS","GE","http://en.wikipedia.org/wiki/Tbilisi","T'blisi, თბილისი"
1472,"GE-U-A","U-A","(unassigned)","AS","GE",,
4182,"GF-CY","CY","Cayenne","SA","GF","http://en.wikipedia.org/wiki/Cayenne",
4181,"GF-SL","SL","Saint-Laurent-du-Maroni","SA","GF","http://en.wikipedia.org/wiki/Saint-Laurent-du-Maroni",
1473,"GF-U-A","U-A","(unassigned)","SA","GF",,
1474,"GG-U-A","U-A","(unassigned)","EU","GG",,
1475,"GH-AA","AA","Greater Accra Region","AF","GH","http://en.wikipedia.org/wiki/Greater_Accra_Region",
1476,"GH-AH","AH","Ashanti Region","AF","GH","http://en.wikipedia.org/wiki/Ashanti_Region",
1477,"GH-BA","BA","Brong-Ahafo Region","AF","GH","http://en.wikipedia.org/wiki/Brong-Ahafo_Region",
1478,"GH-CP","CP","Central Region","AF","GH","http://en.wikipedia.org/wiki/Central_Region_(Ghana)",
1479,"GH-EP","EP","Eastern Region","AF","GH","http://en.wikipedia.org/wiki/Eastern_Region_(Ghana)",
1480,"GH-NP","NP","Northern Region","AF","GH","http://en.wikipedia.org/wiki/Northern_Region,_Ghana",
1481,"GH-TV","TV","Volta Region","AF","GH","http://en.wikipedia.org/wiki/Volta_Region",
1482,"GH-U-A","U-A","(unassigned)","AF","GH",,
1483,"GH-UE","UE","Upper East Region","AF","GH","http://en.wikipedia.org/wiki/Upper_East_Region",
1484,"GH-UW","UW","Upper West Region","AF","GH","http://en.wikipedia.org/wiki/Upper_West_Region",
1485,"GH-WP","WP","Western Region","AF","GH","http://en.wikipedia.org/wiki/Western_Region_(Ghana)",
1486,"GI-U-A","U-A","(unassigned)","EU","GI",,
1487,"GL-U-A","U-A","(unassigned)","NA","GL",,
1488,"GM-B","B","Banjul","AF","GM","http://en.wikipedia.org/wiki/Banjul",
1489,"GM-C","C","Central River","AF","GM","http://en.wikipedia.org/wiki/Central_River",
1490,"GM-L","L","Lower River","AF","GM","http://en.wikipedia.org/wiki/Lower_River",
1491,"GM-M","M","MacCarthy Island","AF","GM","http://en.wikipedia.org/wiki/MacCarthy_Island",
1492,"GM-N","N","North Bank","AF","GM","http://en.wikipedia.org/wiki/North_Bank",
1493,"GM-U","U","Upper River","AF","GM","http://en.wikipedia.org/wiki/Upper_River",
1494,"GM-U-A","U-A","(unassigned)","AF","GM",,
1495,"GM-W","W","Western","AF","GM","http://en.wikipedia.org/wiki/Western",
1496,"GN-BE","BE","Beyla","AF","GN","http://en.wikipedia.org/wiki/Beyla",
1497,"GN-BF","BF","Boffa","AF","GN","http://en.wikipedia.org/wiki/Boffa",
1498,"GN-BK","BK","Boke","AF","GN","http://en.wikipedia.org/wiki/Boke",
4776,"GN-C","C","Conakry","AF","GN","http://en.wikipedia.org/wiki/Conakry",
1499,"GN-CO","CO","Coyah","AF","GN","http://en.wikipedia.org/wiki/Coyah",
1500,"GN-DB","DB","Dabola","AF","GN","http://en.wikipedia.org/wiki/Dabola",
1501,"GN-DI","DI","Dinguiraye","AF","GN","http://en.wikipedia.org/wiki/Dinguiraye",
1502,"GN-DL","DL","Dalaba","AF","GN","http://en.wikipedia.org/wiki/Dalaba",
1503,"GN-DU","DU","Dubreka","AF","GN","http://en.wikipedia.org/wiki/Dubreka",
1504,"GN-FA","FA","Faranah","AF","GN","http://en.wikipedia.org/wiki/Faranah",
1505,"GN-FO","FO","Forecariah","AF","GN","http://en.wikipedia.org/wiki/Forecariah",
1506,"GN-FR","FR","Fria","AF","GN","http://en.wikipedia.org/wiki/Fria",
1507,"GN-GA","GA","Gaoual","AF","GN","http://en.wikipedia.org/wiki/Gaoual",
1508,"GN-GU","GU","Guekedou","AF","GN","http://en.wikipedia.org/wiki/Guekedou",
1509,"GN-KA","KA","Kankan","AF","GN","http://en.wikipedia.org/wiki/Kankan",
1510,"GN-KB","KB","Koubia","AF","GN","http://en.wikipedia.org/wiki/Koubia",
1511,"GN-KD","KD","Kindia","AF","GN","http://en.wikipedia.org/wiki/Kindia",
1512,"GN-KE","KE","Kerouane","AF","GN","http://en.wikipedia.org/wiki/Kerouane",
1513,"GN-KN","KN","Koundara","AF","GN","http://en.wikipedia.org/wiki/Koundara",
1514,"GN-KO","KO","Kouroussa","AF","GN","http://en.wikipedia.org/wiki/Kouroussa",
1515,"GN-KS","KS","Kissidougou","AF","GN","http://en.wikipedia.org/wiki/Kissidougou",
1516,"GN-LA","LA","Labe","AF","GN","http://en.wikipedia.org/wiki/Labe",
1517,"GN-LE","LE","Lelouma","AF","GN","http://en.wikipedia.org/wiki/Lelouma",
1518,"GN-LO","LO","Lola","AF","GN","http://en.wikipedia.org/wiki/Lola",
1519,"GN-MC","MC","Macenta","AF","GN","http://en.wikipedia.org/wiki/Macenta",
1520,"GN-MD","MD","Mandiana","AF","GN","http://en.wikipedia.org/wiki/Mandiana",
1521,"GN-ML","ML","Mali","AF","GN","http://en.wikipedia.org/wiki/Mali",
1522,"GN-MM","MM","Mamou","AF","GN","http://en.wikipedia.org/wiki/Mamou",
1523,"GN-NZ","NZ","Nzerekore","AF","GN","http://en.wikipedia.org/wiki/Nzerekore",
1524,"GN-PI","PI","Pita","AF","GN","http://en.wikipedia.org/wiki/Pita",
1525,"GN-SI","SI","Siguiri","AF","GN","http://en.wikipedia.org/wiki/Siguiri",
1526,"GN-TE","TE","Telimele","AF","GN","http://en.wikipedia.org/wiki/Telimele",
1527,"GN-TO","TO","Tougue","AF","GN","http://en.wikipedia.org/wiki/Tougue",
1528,"GN-U-A","U-A","(unassigned)","AF","GN",,
1529,"GN-YO","YO","Yomou","AF","GN","http://en.wikipedia.org/wiki/Yomou",
1530,"GP-U-A","U-A","(unassigned)","NA","GP",,
1531,"GQ-AN","AN","Annobon","AF","GQ","http://en.wikipedia.org/wiki/Annobon",
1532,"GQ-BN","BN","Bioko Norte","AF","GQ","http://en.wikipedia.org/wiki/Bioko_Norte",
1533,"GQ-BS","BS","Bioko Sur","AF","GQ","http://en.wikipedia.org/wiki/Bioko_Sur",
1534,"GQ-C","C","Region Continental","AF","GQ","http://en.wikipedia.org/wiki/Region_Continental",
1535,"GQ-CS","CS","Centro Sur","AF","GQ","http://en.wikipedia.org/wiki/Centro_Sur",
1536,"GQ-I","I","Region Insular","AF","GQ","http://en.wikipedia.org/wiki/Region_Insular",
1537,"GQ-KN","KN","Kie-Ntem","AF","GQ","http://en.wikipedia.org/wiki/Kie-Ntem",
1538,"GQ-LI","LI","Litoral","AF","GQ","http://en.wikipedia.org/wiki/Litoral",
1539,"GQ-U-A","U-A","(unassigned)","AF","GQ",,
1540,"GQ-WN","WN","Wele-Nzas","AF","GQ","http://en.wikipedia.org/wiki/Wele-Nzas",
1541,"GR-01",01,"Aetolia-Acarnania","EU","GR","http://en.wikipedia.org/wiki/Aetolia-Acarnania",
1542,"GR-03",03,"Boeotia","EU","GR","http://en.wikipedia.org/wiki/Boeotia",
1543,"GR-04",04,"Euboea","EU","GR","http://en.wikipedia.org/wiki/Euboea",
1544,"GR-05",05,"Evrytania","EU","GR","http://en.wikipedia.org/wiki/Evrytania",
1545,"GR-06",06,"Phthiotis","EU","GR","http://en.wikipedia.org/wiki/Phthiotis",
1546,"GR-07",07,"Phocis","EU","GR","http://en.wikipedia.org/wiki/Phocis",
1547,"GR-11",11,"Argolis","EU","GR","http://en.wikipedia.org/wiki/Argolis",
1548,"GR-12",12,"Arcadia","EU","GR","http://en.wikipedia.org/wiki/Arcadia",
1549,"GR-13",13,"Achaea","EU","GR","http://en.wikipedia.org/wiki/Achaea",
1550,"GR-14",14,"Ilia","EU","GR","http://en.wikipedia.org/wiki/Ilia",
1551,"GR-15",15,"Corinthia","EU","GR","http://en.wikipedia.org/wiki/Corinthia",
1552,"GR-16",16,"Laconia","EU","GR","http://en.wikipedia.org/wiki/Laconia",
1553,"GR-17",17,"Messinia","EU","GR","http://en.wikipedia.org/wiki/Messinia",
1554,"GR-21",21,"Zakynthos","EU","GR","http://en.wikipedia.org/wiki/Zakynthos",
1555,"GR-22",22,"Corfu","EU","GR","http://en.wikipedia.org/wiki/Corfu","Kerkyra"
1556,"GR-23",23,"Kefallinia","EU","GR","http://en.wikipedia.org/wiki/Kefallinia",
1557,"GR-24",24,"Lefkada","EU","GR","http://en.wikipedia.org/wiki/Lefkada","Lefkas"
1558,"GR-31",31,"Arta","EU","GR","http://en.wikipedia.org/wiki/Arta",
1559,"GR-32",32,"Thesprotia","EU","GR","http://en.wikipedia.org/wiki/Thesprotia",
1560,"GR-33",33,"Ioannina","EU","GR","http://en.wikipedia.org/wiki/Ioannina",
1561,"GR-34",34,"Preveza","EU","GR","http://en.wikipedia.org/wiki/Preveza",
1562,"GR-41",41,"Karditsa","EU","GR","http://en.wikipedia.org/wiki/Karditsa",
1563,"GR-42",42,"Larissa","EU","GR","http://en.wikipedia.org/wiki/Larissa",
1564,"GR-43",43,"Magnesia","EU","GR","http://en.wikipedia.org/wiki/Magnesia",
1565,"GR-44",44,"Trikala","EU","GR","http://en.wikipedia.org/wiki/Trikala",
1566,"GR-51",51,"Grevena","EU","GR","http://en.wikipedia.org/wiki/Grevena",
1567,"GR-52",52,"Drama","EU","GR","http://en.wikipedia.org/wiki/Drama",
1568,"GR-53",53,"Imathia","EU","GR","http://en.wikipedia.org/wiki/Imathia",
1569,"GR-54",54,"Thessaloniki","EU","GR","http://en.wikipedia.org/wiki/Thessaloniki",
1570,"GR-55",55,"Kavala","EU","GR","http://en.wikipedia.org/wiki/Kavala",
1571,"GR-56",56,"Kastoria","EU","GR","http://en.wikipedia.org/wiki/Kastoria",
1572,"GR-57",57,"Kilkis","EU","GR","http://en.wikipedia.org/wiki/Kilkis",
1573,"GR-58",58,"Kozani","EU","GR","http://en.wikipedia.org/wiki/Kozani",
1574,"GR-59",59,"Pella","EU","GR","http://en.wikipedia.org/wiki/Pella",
1575,"GR-62",62,"Serres","EU","GR","http://en.wikipedia.org/wiki/Serres",
1576,"GR-63",63,"Florina","EU","GR","http://en.wikipedia.org/wiki/Florina",
1577,"GR-64",64,"Chalcidice","EU","GR","http://en.wikipedia.org/wiki/Chalcidice",
1578,"GR-69",69,"Mount Athos","EU","GR","http://en.wikipedia.org/wiki/Mount_Athos",
1579,"GR-71",71,"Evros","EU","GR","http://en.wikipedia.org/wiki/Evros",
1580,"GR-72",72,"Xanthi","EU","GR","http://en.wikipedia.org/wiki/Xanthi",
1581,"GR-73",73,"Rhodope","EU","GR","http://en.wikipedia.org/wiki/Rhodope",
1582,"GR-81",81,"Dodecanese","EU","GR","http://en.wikipedia.org/wiki/Dodecanese",
1583,"GR-82",82,"Cyclades","EU","GR","http://en.wikipedia.org/wiki/Cyclades",
1584,"GR-83",83,"Lesbos","EU","GR","http://en.wikipedia.org/wiki/Lesbos","Lesbian"
1585,"GR-84",84,"Samos","EU","GR","http://en.wikipedia.org/wiki/Samos",
1586,"GR-85",85,"Chios","EU","GR","http://en.wikipedia.org/wiki/Chios",
1587,"GR-91",91,"Irakleion","EU","GR","http://en.wikipedia.org/wiki/Irakleion","Crete, Κρήτη, Kriti"
1588,"GR-92",92,"Lasithion","EU","GR","http://en.wikipedia.org/wiki/Lasithion","Crete, Κρήτη, Kriti"
1589,"GR-93",93,"Rethymnon","EU","GR","http://en.wikipedia.org/wiki/Rethymnon","Crete, Κρήτη, Kriti"
1590,"GR-94",94,"Chania","EU","GR","http://en.wikipedia.org/wiki/Chania","Crete, Κρήτη, Kriti"
1591,"GR-A1","A1","Attica","EU","GR","http://en.wikipedia.org/wiki/Attica",
1592,"GR-U-A","U-A","(unassigned)","EU","GR",,
1593,"GS-U-A","U-A","(unassigned)","AN","GS",,
1594,"GT-AV","AV","Alta Verapez","NA","GT","http://en.wikipedia.org/wiki/Alta_Verapez",
1595,"GT-BV","BV","Baja Verapez","NA","GT","http://en.wikipedia.org/wiki/Baja_Verapez",
1596,"GT-CM","CM","Chimaltenango","NA","GT","http://en.wikipedia.org/wiki/Chimaltenango",
1597,"GT-CQ","CQ","Chiquimula","NA","GT","http://en.wikipedia.org/wiki/Chiquimula",
1598,"GT-ES","ES","Escuintla","NA","GT","http://en.wikipedia.org/wiki/Escuintla",
1599,"GT-GU","GU","Guatemala","NA","GT","http://en.wikipedia.org/wiki/Guatemala",
1600,"GT-HU","HU","Huehuetenango","NA","GT","http://en.wikipedia.org/wiki/Huehuetenango",
1601,"GT-IZ","IZ","Izabal","NA","GT","http://en.wikipedia.org/wiki/Izabal",
1602,"GT-JA","JA","Jalapa","NA","GT","http://en.wikipedia.org/wiki/Jalapa",
1603,"GT-JU","JU","Jutiapa","NA","GT","http://en.wikipedia.org/wiki/Jutiapa",
1604,"GT-PE","PE","Peten","NA","GT","http://en.wikipedia.org/wiki/Peten",
1605,"GT-PR","PR","El Progreso","NA","GT","http://en.wikipedia.org/wiki/El_Progreso",
1606,"GT-QC","QC","Quiche","NA","GT","http://en.wikipedia.org/wiki/Quiche",
1607,"GT-QZ","QZ","Quetzaltenango","NA","GT","http://en.wikipedia.org/wiki/Quetzaltenango",
1608,"GT-RE","RE","Reta.thuleu","NA","GT","http://en.wikipedia.org/wiki/Reta.thuleu",
1609,"GT-SA","SA","Sacatepequez","NA","GT","http://en.wikipedia.org/wiki/Sacatepequez",
1610,"GT-SM","SM","San Marcos","NA","GT","http://en.wikipedia.org/wiki/San_Marcos",
1611,"GT-SO","SO","Solol6","NA","GT","http://en.wikipedia.org/wiki/Solol6",
1612,"GT-SR","SR","Santa Rosa","NA","GT","http://en.wikipedia.org/wiki/Santa_Rosa",
1613,"GT-SU","SU","Suchitepequez","NA","GT","http://en.wikipedia.org/wiki/Suchitepequez",
1614,"GT-TO","TO","Totonicapan","NA","GT","http://en.wikipedia.org/wiki/Totonicapan",
1615,"GT-U-A","U-A","(unassigned)","NA","GT",,
1616,"GT-ZA","ZA","Zacapa","NA","GT","http://en.wikipedia.org/wiki/Zacapa",
1617,"GU-U-A","U-A","(unassigned)","OC","GU",,
1618,"GW-BA","BA","Bafatá","AF","GW","http://en.wikipedia.org/wiki/Bafatá",
1619,"GW-BL","BL","Bolama","AF","GW","http://en.wikipedia.org/wiki/Bolama",
1620,"GW-BM","BM","Biombo","AF","GW","http://en.wikipedia.org/wiki/Biombo",
1621,"GW-BS","BS","Bissau","AF","GW","http://en.wikipedia.org/wiki/Bissau",
1622,"GW-CA","CA","Cacheu","AF","GW","http://en.wikipedia.org/wiki/Cacheu",
1623,"GW-GA","GA","Gabu","AF","GW","http://en.wikipedia.org/wiki/Gabu",
1624,"GW-OI","OI","Oio","AF","GW","http://en.wikipedia.org/wiki/Oio",
1625,"GW-QU","QU","Quloara","AF","GW","http://en.wikipedia.org/wiki/Quloara",
1626,"GW-TO","TO","Tombali","AF","GW","http://en.wikipedia.org/wiki/Tombali",
1627,"GW-U-A","U-A","(unassigned)","AF","GW",,
1628,"GY-BA","BA","Barima-Waini","SA","GY","http://en.wikipedia.org/wiki/Barima-Waini",
1629,"GY-CU","CU","Cuyuni-Mazaruni","SA","GY","http://en.wikipedia.org/wiki/Cuyuni-Mazaruni",
1630,"GY-DE","DE","Demerara-Mahaica","SA","GY","http://en.wikipedia.org/wiki/Demerara-Mahaica",
1631,"GY-EB","EB","East Berbice-Corentyne","SA","GY","http://en.wikipedia.org/wiki/East_Berbice-Corentyne",
1632,"GY-ES","ES","Essequibo Islands-West Demerara","SA","GY","http://en.wikipedia.org/wiki/Essequibo_Islands-West_Demerara",
1633,"GY-MA","MA","Mahaica-Berbice","SA","GY","http://en.wikipedia.org/wiki/Mahaica-Berbice",
1634,"GY-PM","PM","Pomeroon-Supenaam","SA","GY","http://en.wikipedia.org/wiki/Pomeroon-Supenaam",
1635,"GY-PT","PT","Potaro-Siparuni","SA","GY","http://en.wikipedia.org/wiki/Potaro-Siparuni",
1636,"GY-U-A","U-A","(unassigned)","SA","GY",,
1637,"GY-UD","UD","Upper Demerara-Berbice","SA","GY","http://en.wikipedia.org/wiki/Upper_Demerara-Berbice",
1638,"GY-UT","UT","Upper Takutu-Upper Essequibo","SA","GY","http://en.wikipedia.org/wiki/Upper_Takutu-Upper_Essequibo",
1639,"HK-U-A","U-A","(unassigned)","AS","HK",,
1640,"HN-AT","AT","Atlantida","NA","HN","http://en.wikipedia.org/wiki/Atlantida",
1641,"HN-CH","CH","Choluteca","NA","HN","http://en.wikipedia.org/wiki/Choluteca",
1642,"HN-CL","CL","Colon","NA","HN","http://en.wikipedia.org/wiki/Colon",
1643,"HN-CM","CM","Comayagua","NA","HN","http://en.wikipedia.org/wiki/Comayagua",
1644,"HN-CP","CP","Copan","NA","HN","http://en.wikipedia.org/wiki/Copan",
1645,"HN-CR","CR","Cortes","NA","HN","http://en.wikipedia.org/wiki/Cortes",
1646,"HN-EP","EP","El Paraiso","NA","HN","http://en.wikipedia.org/wiki/El_Paraiso",
1647,"HN-FM","FM","Francisco Morazan","NA","HN","http://en.wikipedia.org/wiki/Francisco_Morazan",
1648,"HN-GD","GD","Gracias a Dios","NA","HN","http://en.wikipedia.org/wiki/Gracias_a_Dios",
1649,"HN-IB","IB","Islas de la Bahia","NA","HN","http://en.wikipedia.org/wiki/Islas_de_la_Bahia",
1650,"HN-IN","IN","Intibuca","NA","HN","http://en.wikipedia.org/wiki/Intibuca",
1651,"HN-LE","LE","Lempira","NA","HN","http://en.wikipedia.org/wiki/Lempira",
1652,"HN-LP","LP","La Paz","NA","HN","http://en.wikipedia.org/wiki/La_Paz",
1653,"HN-OC","OC","Ocotepeque","NA","HN","http://en.wikipedia.org/wiki/Ocotepeque",
1654,"HN-OL","OL","Olancho","NA","HN","http://en.wikipedia.org/wiki/Olancho",
1655,"HN-SB","SB","Santa Barbara","NA","HN","http://en.wikipedia.org/wiki/Santa_Barbara",
1656,"HN-U-A","U-A","(unassigned)","NA","HN",,
1657,"HN-VA","VA","Valle","NA","HN","http://en.wikipedia.org/wiki/Valle",
1658,"HN-YO","YO","Yoro","NA","HN","http://en.wikipedia.org/wiki/Yoro",
1659,"HR-01",01,"Zagreb","EU","HR","http://en.wikipedia.org/wiki/Zagreb",
1660,"HR-02",02,"Krapina-Zagorje","EU","HR","http://en.wikipedia.org/wiki/Krapina-Zagorje",
1661,"HR-03",03,"Sisak-Moslavina","EU","HR","http://en.wikipedia.org/wiki/Sisak-Moslavina",
1662,"HR-04",04,"Karlovac","EU","HR","http://en.wikipedia.org/wiki/Karlovac",
1663,"HR-05",05,"Varaždin","EU","HR","http://en.wikipedia.org/wiki/Varaždin",
1664,"HR-06",06,"Koprivnica-Križevci","EU","HR","http://en.wikipedia.org/wiki/Koprivnica-Križevci",
1665,"HR-07",07,"Bjelovar-Bilogora","EU","HR","http://en.wikipedia.org/wiki/Bjelovar-Bilogora",
1666,"HR-08",08,"Primorje-Gorski Kotar","EU","HR","http://en.wikipedia.org/wiki/Primorje-Gorski_Kotar",
1667,"HR-09",09,"Lika-Senj","EU","HR","http://en.wikipedia.org/wiki/Lika-Senj",
1668,"HR-10",10,"Virovitica-Podravina","EU","HR","http://en.wikipedia.org/wiki/Virovitica-Podravina",
1669,"HR-11",11,"Požega-Slavonia","EU","HR","http://en.wikipedia.org/wiki/Požega-Slavonia",
1670,"HR-12",12,"Brod-Posavina","EU","HR","http://en.wikipedia.org/wiki/Brod-Posavina",
1671,"HR-13",13,"Zadar","EU","HR","http://en.wikipedia.org/wiki/Zadar",
1672,"HR-14",14,"Osijek-Baranja","EU","HR","http://en.wikipedia.org/wiki/Osijek-Baranja",
1673,"HR-15",15,"Šibenik-Knin","EU","HR","http://en.wikipedia.org/wiki/Šibenik-Knin",
1674,"HR-16",16,"Vukovar-Srijem","EU","HR","http://en.wikipedia.org/wiki/Vukovar-Srijem",
1675,"HR-17",17,"Split-Dalmatia","EU","HR","http://en.wikipedia.org/wiki/Split-Dalmatia",
1676,"HR-18",18,"Istria","EU","HR","http://en.wikipedia.org/wiki/Istria",
1677,"HR-19",19,"Dubrovnik-Neretva","EU","HR","http://en.wikipedia.org/wiki/Dubrovnik-Neretva",
1678,"HR-20",20,"Međimurje","EU","HR","http://en.wikipedia.org/wiki/Međimurje",
4726,"HR-21",21,"Zagreb (city)","EU","HR","http://en.wikipedia.org/wiki/Zagreb_(city)",
1679,"HR-U-A","U-A","(unassigned)","EU","HR",,
4747,"HT-AR","AR","Artibonite Department","NA","HT","http://en.wikipedia.org/wiki/Artibonite_Department",
1680,"HT-CE","CE","Centre Department","NA","HT","http://en.wikipedia.org/wiki/Centre_Department",
1681,"HT-GA","GA","Grande'Anse Department","NA","HT","http://en.wikipedia.org/wiki/Grande'Anse_Department",
1682,"HT-ND","ND","Nord Department","NA","HT","http://en.wikipedia.org/wiki/Nord_Department",
1683,"HT-NE","NE","Nord-Est Department","NA","HT","http://en.wikipedia.org/wiki/Nord-Est_Department",
4746,"HT-NI","NI","Nippes","NA","HT","http://en.wikipedia.org/wiki/Nippes_Department",
1684,"HT-NO","NO","Nord-Ouest Department","NA","HT","http://en.wikipedia.org/wiki/Nord-Ouest_Department",
1685,"HT-OU","OU","Ouest Department","NA","HT","http://en.wikipedia.org/wiki/Ouest_Department",
1686,"HT-SD","SD","Sud Department","NA","HT","http://en.wikipedia.org/wiki/Sud_Department",
1687,"HT-SE","SE","Sud-Est Department","NA","HT","http://en.wikipedia.org/wiki/Sud-Est_Department",
1688,"HT-U-A","U-A","(unassigned)","NA","HT",,
1689,"HU-BA","BA","Baranya","EU","HU","http://en.wikipedia.org/wiki/Baranya",
1690,"HU-BC","BC","Békéscsaba","EU","HU","http://en.wikipedia.org/wiki/Békéscsaba",
1691,"HU-BE","BE","Békés","EU","HU","http://en.wikipedia.org/wiki/Békés",
1692,"HU-BK","BK","Bács-Kiskun","EU","HU","http://en.wikipedia.org/wiki/Bács-Kiskun",
1693,"HU-BU","BU","Budapest","EU","HU","http://en.wikipedia.org/wiki/Budapest",
1694,"HU-BZ","BZ","Borsod-Abaúj-Zemplén","EU","HU","http://en.wikipedia.org/wiki/Borsod-Abaúj-Zemplén",
1695,"HU-CS","CS","Csongrád","EU","HU","http://en.wikipedia.org/wiki/Csongrád",
1696,"HU-DE","DE","Debrecen","EU","HU","http://en.wikipedia.org/wiki/Debrecen",
1697,"HU-DU","DU","Dunaújváros","EU","HU","http://en.wikipedia.org/wiki/Dunaújváros",
1698,"HU-EG","EG","Eger","EU","HU","http://en.wikipedia.org/wiki/Eger",
1699,"HU-FE","FE","Fejér","EU","HU","http://en.wikipedia.org/wiki/Fejér",
1700,"HU-GS","GS","Győr-Moson-Sopron","EU","HU","http://en.wikipedia.org/wiki/Győr-Moson-Sopron",
1701,"HU-GY","GY","Győr","EU","HU","http://en.wikipedia.org/wiki/Győr",
1702,"HU-HB","HB","Hajdu-Bihar","EU","HU","http://en.wikipedia.org/wiki/Hajdu-Bihar",
1703,"HU-HE","HE","Heves","EU","HU","http://en.wikipedia.org/wiki/Heves",
1704,"HU-HV","HV","Hódmezővásárhely","EU","HU","http://en.wikipedia.org/wiki/Hódmezővásárhely",
1705,"HU-JN","JN","Jász-Nagykun-Szolnok","EU","HU","http://en.wikipedia.org/wiki/Jász-Nagykun-Szolnok",
1706,"HU-KE","KE","Komárom-Esztergom","EU","HU","http://en.wikipedia.org/wiki/Komárom-Esztergom",
1707,"HU-KM","KM","Kecskemét","EU","HU","http://en.wikipedia.org/wiki/Kecskemét",
1708,"HU-KV","KV","Kaposvár","EU","HU","http://en.wikipedia.org/wiki/Kaposvár",
1709,"HU-MI","MI","Miskolc","EU","HU","http://en.wikipedia.org/wiki/Miskolc",
1710,"HU-NK","NK","Nagykanizsa","EU","HU","http://en.wikipedia.org/wiki/Nagykanizsa",
1711,"HU-NO","NO","Nográd","EU","HU","http://en.wikipedia.org/wiki/Nográd",
1712,"HU-NY","NY","Nyiregyháza","EU","HU","http://en.wikipedia.org/wiki/Nyiregyháza",
1713,"HU-PE","PE","Pest","EU","HU","http://en.wikipedia.org/wiki/Pest",
1714,"HU-PS","PS","Pécs","EU","HU","http://en.wikipedia.org/wiki/Pécs",
1715,"HU-SD","SD","Szeged","EU","HU","http://en.wikipedia.org/wiki/Szeged",
1716,"HU-SF","SF","Székesfehérvár","EU","HU","http://en.wikipedia.org/wiki/Székesfehérvár",
1717,"HU-SH","SH","Szombathely","EU","HU","http://en.wikipedia.org/wiki/Szombathely",
1718,"HU-SK","SK","Szolnok","EU","HU","http://en.wikipedia.org/wiki/Szolnok",
1719,"HU-SN","SN","Sopron","EU","HU","http://en.wikipedia.org/wiki/Sopron",
1720,"HU-SO","SO","Somogy","EU","HU","http://en.wikipedia.org/wiki/Somogy",
1721,"HU-SS","SS","Szekszárd","EU","HU","http://en.wikipedia.org/wiki/Szekszárd",
1722,"HU-ST","ST","Salgótarján","EU","HU","http://en.wikipedia.org/wiki/Salgótarján",
1723,"HU-SZ","SZ","Szabolcs-Szatmár-Bereg","EU","HU","http://en.wikipedia.org/wiki/Szabolcs-Szatmár-Bereg",
1724,"HU-TB","TB","Tatabánya","EU","HU","http://en.wikipedia.org/wiki/Tatabánya",
1725,"HU-TO","TO","Tolna","EU","HU","http://en.wikipedia.org/wiki/Tolna",
